Waktu(s)	x1(m)		x2(m)		v1(m/s)	v2(m/s)	Energi(J)
2.340	-0.00247621	-0.00244242	-0.00188532	0.00014720	6.1343
2.350	-0.00249151	-0.00244478	-0.00119017	-0.00065539	6.2102
2.360	-0.00250011	-0.00245577	-0.00052250	-0.00152885	6.2531
2.370	-0.00250161	-0.00247464	0.00025169	-0.00218721	6.2605
2.380	-0.00249430	-0.00249791	0.00125898	-0.00236738	6.2246
2.390	-0.00247528	-0.00251967	0.00260859	-0.00185401	6.1333
2.400	-0.00244071	-0.00253218	0.00438157	-0.00049865	5.9730
2.410	-0.00238609	-0.00252659	0.00662012	0.00176841	5.7314
2.420	-0.00230677	-0.00249380	0.00931917	0.00493363	5.4006
2.430	-0.00219836	-0.00242523	0.01242237	0.00890231	4.9802
2.440	-0.00205732	-0.00231363	0.01582408	0.01350623	4.4800
2.450	-0.00188137	-0.00215375	0.01937777	0.01851571	3.9201
2.460	-0.00166984	-0.00194288	0.02290952	0.02365554	3.3305
2.470	-0.00142387	-0.00168121	0.02623434	0.02862424	2.7489
2.480	-0.00114644	-0.00137199	0.02917265	0.03311607	2.2167
2.490	-0.00084224	-0.00102144	0.03156446	0.03684462	1.7746
2.500	-0.00051741	-0.00063846	0.03328012	0.03956620	1.4587
2.510	-0.00017920	-0.00023408	0.03422743	0.04110067	1.2958
2.520	0.00016441	0.00017925	0.03435571	0.04134712	1.3012
2.530	0.00050515	0.00058851	0.03365785	0.04029239	1.4762
2.540	0.00083493	0.00098100	0.03217067	0.03801143	1.8085
2.550	0.00114620	0.00134516	0.02997356	0.03465940	2.2732
2.560	0.00143242	0.00167135	0.02718463	0.03045707	2.8352
2.570	0.00168841	0.00195236	0.02395363	0.02567139	3.4535
2.580	0.00191059	0.00218380	0.02045122	0.02059348	4.0851
2.590	0.00209713	0.00236423	0.01685519	0.01551625	4.6898
2.600	0.00224795	0.00249505	0.01333514	0.01071302	5.2339
2.610	0.00236457	0.00258019	0.01003769	0.00641846	5.6929
2.620	0.00244982	0.00262572	0.00707447	0.00281242	6.0530
2.630	0.00250741	0.00263912	0.00451452	0.00000763	6.3103
2.640	0.00254154	0.00262868	0.00238174	-0.00195786	6.4695
2.650	0.00255641	0.00260264	0.00065702	-0.00312271	6.5410
2.660	0.00255586	0.00256853	-0.00071599	-0.00359794	6.5380
2.670	0.00254298	0.00253241	-0.00182295	-0.00355610	6.4736
2.680	0.00251993	0.00249841	-0.00276976	-0.00321451	6.3584
2.690	0.00248773	0.00246832	-0.00367313	-0.00281427	6.1990
2.700	0.00244622	0.00244151	-0.00465085	-0.00259697	5.9975
2.710	0.00239410	0.00241503	-0.00581185	-0.00278185	5.7520
2.720	0.00232907	0.00238394	-0.00724616	-0.00354560	5.4581
2.730	0.00224806	0.00234179	-0.00901534	-0.00500675	5.1110
2.740	0.00214756	0.00228130	-0.01114455	-0.00721559	4.7083
2.750	0.00202402	0.00219505	-0.01361741	-0.01015002	4.2525
2.760	0.00187426	0.00207618	-0.01637488	-0.01371713	3.7528
2.770	0.00169589	0.00191912	-0.01931876	-0.01776003	3.2262
2.780	0.00148769	0.00172009	-0.02231951	-0.02206919	2.6976
2.790	0.00124981	0.00147766	-0.02522729	-0.02639778	2.1979
2.800	0.00098398	0.00119296	-0.02788487	-0.03047999	1.7614
2.810	0.00069346	0.00086977	-0.03014042	-0.03405144	1.4222
